STATE,NPI,NPPES Provider Last Name,NPPES Provider First Name,NPPES Provider ZIP Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,Long-Acting Opioid Claim Count,Long-Acting Opioid Prescribing Rate,,
AZ,1831359413,VARTERESIAN,TAYA,85006,AZ,Psychiatry,1055,0,0,0,,,
AZ,1467421347,MEHTA,RAJAL,85029,AZ,Internal Medicine,6462,280,4.333023832,,,,
AZ,1831329143,DUONG,MICHAEL,85015,AZ,Optometry,37,0,0,0,,,
AZ,1376521914,CLOONAN SCHULTE,MELANIE,85224,AZ,Internal Medicine,3792,83,2.188818565,13,15.6626506,,
AZ,1871554923,HOOLEY,RONALD,85308,AZ,Family Practice,1182,24,2.030456853,0,0,,
AZ,1477633386,HAZARD,LISA,85718,AZ,Radiation Oncology,125,0,0,,,,
AZ,1750372298,MCDONALD,JENNIFER,85248,AZ,Family Practice,7990,350,4.380475595,85,24.28571429,,
AZ,1841672763,LI,GANG,85741,AZ,Dentist,72,22,30.55555556,0,0,,
AZ,1740483619,ARIYAN,SRIVIDYA,85381,AZ,Endocrinology,5920,0,0,0,,,
AZ,1821068636,HANSEN,MYRON,85224,AZ,Podiatry,228,44,19.29824561,,,,
AZ,1053582221,FRANZ,DOUGLAS,85006,AZ,Neurology,81,0,0,0,,,
AZ,1043348246,VON HENDRICKS,CLAUDIA,86042,AZ,Dentist,33,0,0,0,,,
AZ,1811249147,COOPER,STEPHANIE,85710,AZ,Optometry,20,0,0,0,,,
AZ,1558701029,BREWSTER,LORIE,85382,AZ,Nurse Practitioner,123,0,0,0,,,
AZ,1649572389,KOHLER MCLEOD,GEMIE,86301,AZ,Naturopath,228,21,9.210526316,0,0,,
AZ,1073900536,BERNARDI,MARK,85724,AZ,Emergency Medicine,76,0,0,0,,,
AZ,1477863298,PEREZ,SHARI,85054,AZ,Nurse Practitioner,368,16,4.347826087,0,0,,
AZ,1184624181,PATEL,ISHVARLAL,85226,AZ,General Practice,788,0,0,0,,,
AZ,1639308588,RHODES,SUZANNE,85719,AZ,Hospice and Palliative Care,52,0,0,,,,
AZ,1184625832,MATTHEWS,PETER,85212,AZ,Urology,1629,83,5.095150399,0,0,,
AZ,1285766659,ALLAART,STACEY,85044,AZ,Dentist,54,0,0,0,,,
AZ,1700871688,HARDING,ELIZABETH,86001,AZ,Hospitalist,193,15,7.772020725,0,0,,
AZ,1114171220,STARKEY,PENNY,85281,AZ,Nurse Practitioner,13,0,0,0,,,
AZ,1841648698,MOORE,SARAH,85014,AZ,Nurse Practitioner,422,0,0,0,,,
AZ,1730169764,ZIEMIANSKI,MATTHEW,85020,AZ,Ophthalmology,16,0,0,0,,,
AZ,1861751067,BRADLEY-WOLFE,ASPEN,85048,AZ,Obstetrics & Gynecology,43,0,0,0,,,
AZ,1659897635,GORAL,JEREMY,85710,AZ,Nurse Practitioner,54,0,0,0,,,
AZ,1326007246,BADER,SHARON,85382,AZ,Dentist,114,31,27.19298246,0,0,,
AZ,1447297718,MANLEY,GLORIA,85032,AZ,Psychiatry,150,0,0,0,,,
AZ,1952507279,BIME,CHRISTIAN,85719,AZ,Pulmonary Disease,65,0,0,0,,,
AZ,1558679142,MAFI,NEEMA,85259,AZ,Internal Medicine,14,0,0,0,,,
AZ,1366607806,ADAMS,CRAIG,85205,AZ,Dentist,34,0,0,0,,,
AZ,1700895075,BEYRAMIAN,MARYAM,85017,AZ,Dentist,22,0,0,0,,,
AZ,1346266541,BARRATT,THOMAS,85345,AZ,Dentist,21,0,0,0,,,
AZ,1528244365,GOSALIA,SHEETAL,85016,AZ,Family Practice,175,0,0,0,,,
AZ,1427138742,BREWSTER,LEONARD,85711,AZ,Dentist,12,0,0,0,,,
AZ,1548675325,PAHUJA,MOHIT,85013,AZ,Student in an Organized Health Care Education/Training Program,235,0,0,0,,,
AZ,1215455886,SMITH,MADISON,86305,AZ,Physician Assistant,81,0,0,,,,
AZ,1487714283,STANLEY,BRENT,85338,AZ,Dentist,27,0,0,0,,,
AZ,1144314758,ROSENBERG,AMY,85614,AZ,Family Practice,6381,134,2.099984329,,,,
AZ,1518304708,DETHLEFS,DRU,85020,AZ,Internal Medicine,393,31,7.888040713,,,,
AZ,1780804229,GADOW,MITCHELL,85297,AZ,Family Practice,5237,155,2.959709758,14,9.032258065,,
AZ,1831132323,SUN,JOSEPH,85012,AZ,Family Practice,882,29,3.287981859,,,,
AZ,1245788058,BROPHY,NICHOLE,85260,AZ,Dentist,18,0,0,0,,,
AZ,1760744916,SCOTT,GRANT,85006,AZ,General Surgery,39,17,43.58974359,0,0,,
AZ,1316263585,SNYDER,ALLISON,85008,AZ,Student in an Organized Health Care Education/Training Program,97,0,0,0,,,
AZ,1609222827,KOONTZ,CASSANDRA,85122,AZ,Nurse Practitioner,401,50,12.46882793,0,0,,
AZ,1558334300,SIMBA,MONICA,85715,AZ,Internal Medicine,941,94,9.989373007,,,,
AZ,1306805338,ANSPACH,ROYAL,85050,AZ,Family Practice,16,0,0,0,,,
AZ,1730331364,SHENOY,SUNDEEP,85724,AZ,Internal Medicine,23,0,0,0,,,
AZ,1386964674,CHARLES,RONALD,85086,AZ,Internal Medicine,758,73,9.63060686,,,,
AZ,1134101843,SMITH,DANIEL,85392,AZ,Physical Medicine and Rehabilitation,339,187,55.16224189,61,32.62032086,,
AZ,1376584359,BROWN,EDUARDO,85635,AZ,Internal Medicine,307,0,0,0,,,
AZ,1669823530,BRODERICK-STRUPP,KAREN,85013,AZ,Nurse Practitioner,719,82,11.40472879,0,0,,
AZ,1558362145,AVINA,PEGGY,85610,AZ,Family Practice,7275,383,5.264604811,121,31.5926893,,
AZ,1194816702,GOLNER,BRAD,85050,AZ,Pediatric Medicine,146,0,0,0,,,
AZ,1841437910,BJORGUM,ANNA,85746,AZ,Nurse Practitioner,572,0,0,0,,,
AZ,1548370109,QURESHI,SHAHBAZ,85209,AZ,Gastroenterology,75,0,0,0,,,
AZ,1568444644,ENGLAND,JASMINE,85747,AZ,Internal Medicine,357,57,15.96638656,16,28.07017544,,
AZ,1073869947,WOODWORTH,RAMONA,85710,AZ,Nurse Practitioner,4041,100,2.474634991,,,,
AZ,1265430763,DIEHL,CRAIG,86403,AZ,Pediatric Medicine,29,0,0,0,,,
AZ,1053652289,BROWN,SHANNON,85020,AZ,Nurse Practitioner,35,0,0,0,,,
AZ,1881889103,CALABRESE,DANIEL,85349,AZ,Pediatric Medicine,13,0,0,0,,,
AZ,1730567801,AROCKIARAJ,CICILI,85345,AZ,Nurse Practitioner,421,0,0,0,,,
AZ,1871650564,ECKHARDT,JODY,85018,AZ,Nurse Practitioner,2952,0,0,0,,,
AZ,1962696856,OMURIA,ROBERT,85016,AZ,Internal Medicine,213,0,0,0,,,
AZ,1093178329,REEDER,SAMANTHA,85008,AZ,Student in an Organized Health Care Education/Training Program,17,0,0,0,,,
AZ,1891180352,DISTLER,EDWARD,85006,AZ,Student in an Organized Health Care Education/Training Program,218,0,0,0,,,
AZ,1003869355,MAGNOLO,CLAIRE,85255,AZ,Physician Assistant,416,67,16.10576923,,,,
AZ,1023169901,SLOVAK,EMIL,85282,AZ,Internal Medicine,481,0,0,0,,,
AZ,1730624701,GILBERT,ALISSON,85006,AZ,Nurse Practitioner,35,0,0,0,,,
AZ,1578904173,SONBOL,MOHAMAD,85259,AZ,Hematology-Oncology,163,0,0,,,,
AZ,1144596784,SEN,LILIA,85297,AZ,Obstetrics & Gynecology,21,0,0,0,,,
AZ,1386798890,RAMACHANDRAN,VIMALA,85027,AZ,Hand Surgery,208,108,51.92307692,0,0,,
AZ,1043493679,HINSDALE,ROSEJEAN,85716,AZ,Nurse Practitioner,58,0,0,0,,,
AZ,1588034011,SIMONSON,NINA,85202,AZ,Naturopath,15,0,0,0,,,
AZ,1891751574,KURLEY,STANLEY,86042,AZ,Physician Assistant,104,0,0,0,,,
AZ,1720289739,RONAN,BRIDGETT,85258,AZ,Pulmonary Disease,3309,21,0.63463282,0,0,,
AZ,1891795993,GARG,ASHOK,85032,AZ,Cardiology,1842,0,0,0,,,
AZ,1316072200,WICK,BONNIE,85206,AZ,Naturopath,56,0,0,0,,,
AZ,1629056981,LEDESMA,PAUL,85254,AZ,Podiatry,77,43,55.84415584,0,0,,
AZ,1437194107,KAHANE,AMNON,85014,AZ,Psychiatry & Neurology,2348,0,0,0,,,
AZ,1366890048,PALMA,TAJMA,85546,AZ,Nurse Practitioner,793,22,2.774274905,,,,
AZ,1396701694,LOPEZ GONZALEZ,JOSE,85209,AZ,General Surgery,176,0,0,0,,,
AZ,1245443522,NELSON,STEVEN,85259,AZ,Dermatology,226,0,0,0,,,
AZ,1467408690,RANDALL,JASON,85224,AZ,Physician Assistant,196,94,47.95918367,,,,
AZ,1245349448,PREISS,CHAD,86510,AZ,Optometry,68,0,0,0,,,
AZ,1699866731,DRINEN,PAUL,86503,AZ,Obstetrics & Gynecology,13,0,0,0,,,
AZ,1215248687,ERAGI,GOLTA,85008,AZ,Podiatry,76,0,0,0,,,
AZ,1366823304,LEVY,ARLYN,85308,AZ,Dentist,226,58,25.66371681,0,0,,
AZ,1366622466,TAIT,JONATHAN,85704,AZ,Physical Medicine and Rehabilitation,53,26,49.05660377,,,,
AZ,1124437652,GOODMAN,CALEB,85033,AZ,Dentist,77,21,27.27272727,0,0,,
AZ,1437156080,DAVIS,DARWIN,85014,AZ,Dentist,70,0,0,0,,,
AZ,1477749687,KAPOOR,SMITA,85028,AZ,Internal Medicine,1952,15,0.768442623,,,,
AZ,1750339214,RUDGEAR,KRISTINA,85255,AZ,Endocrinology,625,0,0,0,,,
AZ,1487040051,NOKES,BRANDON,85259,AZ,Internal Medicine,171,0,0,,,,
AZ,1154395374,POCKL,BECKY,85206,AZ,Nurse Practitioner,754,178,23.60742706,0,0,,
AZ,1770575631,HINES,JAMES,85004,AZ,Cardiology,10613,0,0,0,,,
AZ,1710107644,OCHOA,RICKY,85364,AZ,Family Practice,2545,111,4.361493124,20,18.01801802,,
AZ,1336349851,PINA,RODOLFO,85122,AZ,Family Practice,1612,37,2.29528536,0,0,,
AZ,1215361787,SMITH,JAE DELL,85712,AZ,Nurse Practitioner,326,0,0,,,,
AZ,1013429000,PRICE,RYAN,85364,AZ,Physician Assistant,166,0,0,0,,,
AZ,1235199498,COPPELLI,RAMONA,85541,AZ,Nurse Practitioner,139,0,0,0,,,
AZ,1407912579,MOTT,JOSEPH,85225,AZ,Obstetrics & Gynecology,13,0,0,0,,,
AZ,1023073707,LONGWILL,WILLIAM,85258,AZ,Dentist,54,0,0,0,,,
AZ,1811961204,AFRASIABI,RAHMAT,86301,AZ,Allergy/ Immunology,1209,0,0,0,,,
AZ,1669664553,KIMBALL,THEODORE,86409,AZ,Dentist,71,13,18.30985916,0,0,,
AZ,1699744169,KHACHATURIAN,THADDEUS,85032,AZ,Pathology,21,0,0,0,,,
AZ,1215304159,DEVER,ROSEMARY,85281,AZ,Nurse Practitioner,19,0,0,,,,
AZ,1104376920,JAMIAS,MEILANI,85282,AZ,Nurse Practitioner,496,0,0,0,,,
AZ,1669904074,DUGAN-BINGHAM,MARISSA,85042,AZ,Nurse Practitioner,530,0,0,0,,,
AZ,1811926421,PURSLOW,MICHAEL,86001,AZ,Physician Assistant,49,23,46.93877551,0,0,,
AZ,1679842876,HAIR,DONALD,85745,AZ,Physician Assistant,4441,2043,46.00315244,463,22.66275086,,
AZ,1083146807,MEHREGANY,BROOK,85006,AZ,Student in an Organized Health Care Education/Training Program,26,0,0,0,,,
AZ,1831196427,SATO,SAM,85719,AZ,Ophthalmology,185,0,0,0,,,
AZ,1669567434,ELLISON,GREGORY,85283,AZ,Family Practice,577,59,10.22530329,15,25.42372881,,
AZ,1679647036,FRANEY,DAVID,85262,AZ,Internal Medicine,3919,95,2.424087778,12,12.63157895,,
AZ,1457662165,FOX,VERONCIA,85086,AZ,Nurse Practitioner,456,12,2.631578947,0,0,,
AZ,1164450367,HARDING,RICHARD,85004,AZ,General Surgery,115,57,49.56521739,0,0,,
AZ,1063645778,FERNANDES,NEYCHELLE,86001,AZ,Internal Medicine,480,46,9.583333333,,,,
AZ,1457354003,RASKIN,DAVID,85020,AZ,Nephrology,2674,0,0,0,,,
AZ,1770690463,SANDEEN,SVEN,85741,AZ,Plastic and Reconstructive Surgery,129,54,41.86046512,0,0,,
AZ,1083014260,CHAU,BACH-TRUC,85741,AZ,Pharmacist,25,0,0,0,,,
AZ,1841226644,ACEVEDO-URCUYO,ALICIA,85037,AZ,Internal Medicine,3376,57,1.688388626,,,,
AZ,1609837277,WALKER,RONALD,85044,AZ,Dentist,35,0,0,0,,,
AZ,1770640369,UNDERWOOD,HOLLIS,85260,AZ,Internal Medicine,5785,143,2.471910112,,,,
AZ,1396729729,PATEL,AMEET,85259,AZ,Diagnostic Radiology,17,0,0,0,,,
AZ,1477738151,BRONTE,CAROL,85741,AZ,Certified Nurse Midwife,142,0,0,0,,,
AZ,1902830342,WEAVER,JAMES,85711,AZ,Dentist,25,14,56,0,0,,
AZ,1275820151,OWEN,RYAN,85224,AZ,Dermatology,610,0,0,0,,,
AZ,1114983822,STA MARIA,THYLMA,85338,AZ,Obstetrics & Gynecology,47,0,0,0,,,
AZ,1942420419,JOSEPH,MOISE,85051,AZ,Psychiatry,2853,0,0,0,,,
AZ,1033568381,BOYD,KYLA,85392,AZ,Dentist,20,0,0,0,,,
AZ,1679912208,HOLMES,JEFFREY,85023,AZ,Podiatry,382,141,36.91099476,,,,
AZ,1336678283,HOLLY,JACOB,85053,AZ,Dentist,62,23,37.09677419,0,0,,
AZ,1619265097,FLINT,MICHELLE,85704,AZ,Optometry,2378,0,0,0,,,
AZ,1396827606,POSPISIL,DOUGLAS,85296,AZ,Dentist,38,0,0,0,,,
AZ,1043503618,HANSEN,ERIC,85713,AZ,Psychiatry,267,0,0,0,,,
AZ,1497797583,VANOOSTEN,PETER,85650,AZ,Obstetrics & Gynecology,14,0,0,0,,,
AZ,1598751497,COURY,PETE,85206,AZ,Family Practice,32745,1243,3.795999389,156,12.55028158,,
AZ,1982063228,JOHNSON,JACOB,85206,AZ,Student in an Organized Health Care Education/Training Program,15,0,0,0,,,
AZ,1285984039,MCMAHON,STEPHANIE,85006,AZ,Physician Assistant,969,25,2.57997936,0,0,,
AZ,1467764498,JAMES,TODD,85381,AZ,Cardiology,355,0,0,0,,,
AZ,1366762049,TARIOT SHEARD,SUZANNE,85224,AZ,Psychiatry,2530,0,0,0,,,
AZ,1326018557,KIDANE,AFEWORKI,85206,AZ,Internal Medicine,351,0,0,0,,,
AZ,1609250885,MEADE,TAYLA,85614,AZ,Optometry,299,0,0,0,,,
AZ,1346399730,MIKSZTA,GREGORY,85222,AZ,Dentist,42,0,0,0,,,
AZ,1467438457,HABER,JOSEPH,85016,AZ,Hand Surgery,72,49,68.05555556,0,0,,
AZ,1164429783,MOYER,DAVID,85028,AZ,Dentist,26,0,0,0,,,
AZ,1104088715,KIM,PAUL,85048,AZ,Internal Medicine,541,63,11.64510166,,,,
AZ,1558412734,JUSTESEN,BRAD,85202,AZ,Dentist,30,0,0,0,,,
AZ,1568721801,FREEMAN-KHAIRALLAH,DEIRDRE,85251,AZ,Nurse Practitioner,260,116,44.61538462,33,28.44827586,,
AZ,1801821152,HRABAK,TODD,85306,AZ,Allergy/ Immunology,1110,0,0,0,,,
AZ,1720042146,BIGGS,CHRISTOPHER,85015,AZ,Radiation Oncology,112,0,0,,,,
AZ,1972544450,SULLIVAN,SHAWN,85251,AZ,Family Practice,3079,150,4.871711595,12,8,,
AZ,1780670513,CACCAVALE,ALBERT,86301,AZ,Internal Medicine,90,0,0,,,,
AZ,1245223254,HERNANDEZ,MARTHA,85258,AZ,Nurse Practitioner,112,0,0,0,,,
AZ,1588868921,ACKERLEY,JANE,85714,AZ,Nurse Practitioner,1982,0,0,0,,,
AZ,1992874606,HARRISON,CASSANDRA,85602,AZ,Internal Medicine,1126,0,0,0,,,
AZ,1780632745,BLACKWELL,CHAD,85224,AZ,Dentist,29,0,0,0,,,
AZ,1538150685,CONTANT,TRACY,85013,AZ,Obstetrics & Gynecology,71,0,0,0,,,
AZ,1801870084,CHALIKI,HARI,85259,AZ,Cardiology,28,0,0,0,,,
AZ,1699179002,IYEIMO,SOBA,85364,AZ,Physician Assistant,842,0,0,0,,,
AZ,1841260338,PYRITZ,JEFFREY,85382,AZ,Optometry,2073,0,0,0,,,
AZ,1811983216,SANJEEV,BIJAY,85711,AZ,Internal Medicine,3790,256,6.754617414,53,20.703125,,
AZ,1396702601,ZACHER,MICHAEL,85018,AZ,Dentist,52,0,0,0,,,
AZ,1578940441,HASBUN,SONIA,86326,AZ,Student in an Organized Health Care Education/Training Program,165,0,0,0,,,
AZ,1205889532,STEINBRUNNER,RON,85308,AZ,Dentist,117,11,9.401709402,0,0,,
AZ,1073665808,KURTZ,JOHN,85308,AZ,Dentist,183,33,18.03278689,0,0,,
AZ,1033215611,VOELKER,LARRY,85331,AZ,Family Practice,1551,17,1.096067054,0,0,,
AZ,1609308006,DOSS,DYLAN,85255,AZ,Student in an Organized Health Care Education/Training Program,104,0,0,0,,,
AZ,1225307754,FAWCETT,KRISTINA,85254,AZ,Nurse Practitioner,139,15,10.79136691,0,0,,
AZ,1174547814,FUKUTAKI,KAREN,85281,AZ,Psychiatry,744,0,0,0,,,
AZ,1033386669,NEWLOVE,TRACEY,85710,AZ,Dermatology,469,22,4.690831557,0,0,,
AZ,1508893975,WHITMORE,SUSAN,85375,AZ,Dermatology,886,0,0,0,,,
AZ,1952641748,MALANGONE,STEVEN,85748,AZ,Nurse Practitioner,849,210,24.73498233,83,39.52380952,,
AZ,1548203573,LIEBERMAN,ABRAHAM,85013,AZ,Neurology,3448,0,0,0,,,
AZ,1538200530,BALLARD,KAREN,85034,AZ,Nurse Practitioner,12,0,0,0,,,
AZ,1174610976,SANGHVI,ALPA,85254,AZ,Psychiatry,362,0,0,,,,
AZ,1427022433,MATTHEWS,ANDRE,85206,AZ,Orthopedic Surgery,514,59,11.47859922,0,0,,
AZ,1316950298,WILLIAMSON,ROBERT,85004,AZ,Psychiatry,28,0,0,0,,,
AZ,1194993725,VARGAS,JANET,85724,AZ,Psychiatry & Neurology,89,0,0,0,,,
AZ,1871935445,APRAHAMIAN MARQUEZ,KATHY,85718,AZ,Nurse Practitioner,1616,94,5.816831683,16,17.0212766,,
AZ,1780758367,STEVENS,JON,85224,AZ,Nurse Practitioner,1076,0,0,0,,,
AZ,1114960168,ORTEGA,GILBERT,85251,AZ,Orthopedic Surgery,55,20,36.36363636,0,0,,
AZ,1568460616,KEIGHTLEY,RICHARD,85050,AZ,Allergy/ Immunology,801,0,0,0,,,
AZ,1568783819,WING,GREGORY,85295,AZ,Dermatology,202,0,0,0,,,
AZ,1952506867,CARSTENS,SARAH,85006,AZ,Internal Medicine,95,0,0,0,,,
AZ,1962874446,BENNETT,DANICA,85281,AZ,Physician Assistant,33,14,42.42424242,0,0,,
AZ,1528418985,SMITH,CHRISTOPHER,85042,AZ,Dentist,36,0,0,0,,,
AZ,1417209644,DORMAN,SAMANTHA,85202,AZ,Physician Assistant,392,0,0,0,,,
AZ,1518179373,KEDIA,GAUTAM,85295,AZ,Cardiology,1873,0,0,0,,,
AZ,1982678322,KAZEMI-DUNN,ZOHREH,85712,AZ,Obstetrics & Gynecology,208,0,0,0,,,
AZ,1912267832,FINKLEA-STRICKLAND,SABRINA,85207,AZ,Nurse Practitioner,1227,42,3.422982885,,,,
AZ,1700864071,TRUJILLO-OLKKONEN,HEATHER,85234,AZ,Physician Assistant,403,225,55.83126551,,,,
AZ,1326069980,YORK,CLARK,85027,AZ,Emergency Medicine,280,48,17.14285714,0,0,,
AZ,1942339254,MERRELL,WILLIAM,86305,AZ,Internal Medicine,6467,297,4.592546776,13,4.377104377,,
AZ,1639581366,CHEA,KIMBERLY,85008,AZ,Student in an Organized Health Care Education/Training Program,29,0,0,0,,,
AZ,1932197365,MCCLINTON,CEDRIC,85032,AZ,Family Practice,11869,642,5.409048783,61,9.501557632,,
AZ,1730441825,EDMUND,SARA,85206,AZ,Nurse Practitioner,148,0,0,0,,,
AZ,1578586806,PIERCE,JOHN,86401,AZ,Emergency Medicine,47,0,0,0,,,
AZ,1952473373,FRANCOIS,BERNADETTE,85340,AZ,Family Practice,6460,190,2.941176471,,,,
AZ,1003254566,ARCHBOLD,DANA,85006,AZ,Internal Medicine,460,0,0,,,,
AZ,1053647909,STERN,JENNIFER,85020,AZ,Physician Assistant,137,32,23.35766423,,,,
AZ,1700296092,HAYDU,JOSEPH,86409,AZ,Family Practice,614,0,0,,,,
AZ,1093079030,SIEBENECK,BETTINA,85306,AZ,Nurse Practitioner,458,14,3.056768559,,,,
AZ,1689658908,GERMAINE,ALLEN,85204,AZ,Family Practice,12858,516,4.013065796,21,4.069767442,,
AZ,1164494746,MINKUS,KIRK,85364,AZ,Interventional Radiology,45,26,57.77777778,0,0,,
AZ,1609288638,PATEL,NAREN,85021,AZ,Student in an Organized Health Care Education/Training Program,27,0,0,0,,,
AZ,1083860837,JAFRI,SYED ISMAIL,85375,AZ,Family Practice,199,16,8.040201005,,,,
AZ,1477836203,FOWLER,JOSHUA,85901,AZ,Physician Assistant,411,112,27.25060827,0,0,,
AZ,1457415309,HUFF,LANCE,85233,AZ,Physician Assistant,324,25,7.716049383,0,0,,
AZ,1568436673,PATEL,RAKESHKUMAR,85295,AZ,Family Practice,2199,68,3.092314689,,,,
AZ,1710947502,SRIVASTAVA,ANIL,85704,AZ,Internal Medicine,8246,75,0.909531894,,,,
AZ,1073031308,CRAGHEAD,WILSON,85233,AZ,Family Practice,142,0,0,0,,,
AZ,1700923984,BUI,GLEN,85303,AZ,Dentist,26,0,0,0,,,
AZ,1629425913,SIFUENTES,JOSHUA,85724,AZ,Internal Medicine,153,0,0,0,,,
AZ,1083600845,JAMAL,AYMAN,85006,AZ,Cardiology,1995,0,0,0,,,
AZ,1316968548,SCHAIBLE,STACIE,85296,AZ,Physician Assistant,7969,71,0.890952441,0,0,,
AZ,1225562457,ORTEGA,BRITTANY,85724,AZ,Emergency Medicine,20,0,0,0,,,
AZ,1629276175,SCHMIDT,JOHN,85745,AZ,Oral Surgery (Dentist only),244,103,42.21311475,0,0,,
AZ,1306834965,LELE,PRIYA,85016,AZ,Optometry,41,0,0,0,,,
AZ,1114387826,MOYER,CHANCE,85259,AZ,Physician Assistant,758,22,2.90237467,0,0,,
AZ,1710271119,COLES,SARAH,85006,AZ,Family Practice,865,17,1.965317919,,,,
AZ,1710942230,WHIRLOW,JANET,85258,AZ,Orthopedic Surgery,89,24,26.96629214,0,0,,
AZ,1184989204,JEZIORSKI,AARON,85018,AZ,Dentist,91,11,12.08791209,0,0,,
AZ,1316990211,COHN,TONY,85012,AZ,Optometry,664,0,0,0,,,
AZ,1104952449,VALDERHAUG,KRISTEN,85260,AZ,Family Practice,117,0,0,0,,,
AZ,1174053359,BELKIN,MICHAEL,85012,AZ,Nurse Practitioner,128,0,0,0,,,
AZ,1871793299,KAUS,WILLIAM,85022,AZ,Dentist,53,0,0,0,,,
AZ,1023331451,BLOOM,KARRI,85304,AZ,Pharmacist,19,0,0,0,,,
AZ,1528146735,BUENO,EMERSON,85032,AZ,Psychiatry,2112,0,0,0,,,
AZ,1346230364,HINCHMAN,GLENN,85259,AZ,Family Practice,3699,106,2.865639362,12,11.32075472,,
AZ,1174504930,TAMBURRO,LARRY,85224,AZ,Family Practice,9510,548,5.762355415,58,10.58394161,,
AZ,1700870219,SCHWARTZ,ANTHONY,86442,AZ,General Surgery,43,0,0,0,,,
AZ,1447269220,BEKTESHI,EDGAR,85224,AZ,Pulmonary Disease,1076,0,0,0,,,
AZ,1073667358,PANSE,NEETA,85224,AZ,Internal Medicine,546,12,2.197802198,,,,
AZ,1326077660,ROTH,HEATHER,85032,AZ,Physician Assistant,37,0,0,0,,,
AZ,1437128626,MOSS,STEVEN,85374,AZ,Physician Assistant,153,25,16.33986928,0,0,,
AZ,1689608945,BENNETT,RONALD,86426,AZ,Neuropsychiatry,1244,55,4.421221865,,,,
AZ,1003916883,GALVANI,CARLOS,85756,AZ,General Practice,18,0,0,0,,,
AZ,1124249560,HAAS,PAUL,85381,AZ,Clinical Cardiac Electrophysiology,1709,71,4.154476302,0,0,,
AZ,1962676890,TAMBOR,DAVID,85711,AZ,Dentist,91,0,0,0,,,
AZ,1205199171,ROSS,MARGARET,85712,AZ,Nurse Practitioner,17,0,0,0,,,
AZ,1326489998,HUA,NATALIE,85712,AZ,Podiatry,129,29,22.48062016,,,,
AZ,1063820868,HORNBARGER,SPENCER,85207,AZ,Pharmacist,11,0,0,0,,,
AZ,1588753420,KHAN,KHALID,85724,AZ,Pediatric Medicine,29,0,0,0,,,
AZ,1104298090,SIDEBOTTOM,RYAN,85016,AZ,Nurse Practitioner,805,64,7.950310559,15,23.4375,,
AZ,1902259120,LYONS,ANNA,85023,AZ,Physician Assistant,88,42,47.72727273,0,0,,
AZ,1114104981,BRUSO,CHARLES,86442,AZ,Radiation Oncology,11,0,0,0,,,
AZ,1912398900,HERNANDEZ,DENISE,85395,AZ,Nurse Practitioner,241,15,6.22406639,0,0,,
AZ,1578940334,WONG,TINA,85008,AZ,Student in an Organized Health Care Education/Training Program,16,0,0,0,,,
AZ,1811005408,SHI,JIONG,85013,AZ,Neurology,2233,0,0,,,,
AZ,1659492627,HENDERSON,JOHNNY (BLAINE),86001,AZ,Psychiatry,36,0,0,0,,,
AZ,1386806669,SOUTHWORTH,RYAN,85122,AZ,Emergency Medicine,478,54,11.29707113,0,0,,
AZ,1922441435,REDDY,SRINIVAS,85048,AZ,Internal Medicine,98,0,0,0,,,
AZ,1164943064,DOSH,LORA,85233,AZ,Nurse Practitioner,104,0,0,0,,,
AZ,1063725174,ALDEIRI,AHMAD,85012,AZ,Infectious Disease,407,0,0,0,,,
AZ,1790148104,WRIGHT,ROBERT,85008,AZ,Student in an Organized Health Care Education/Training Program,184,0,0,0,,,
AZ,1174600068,JOSHI,VANDANA,85032,AZ,Dentist,51,18,35.29411765,0,0,,
AZ,1881790723,NISBET,JON,85718,AZ,Orthopedic Surgery,65,16,24.61538462,0,0,,
AZ,1548262611,ONEILL,PAUL,86403,AZ,Hematology-Oncology,692,89,12.86127168,25,28.08988764,,
AZ,1376791178,FRANCOIS,ANNIE-LOURDES,85745,AZ,Orthopedic Surgery,108,44,40.74074074,0,0,,
AZ,1467555904,WILLIAMS,KIRK,85042,AZ,Family Practice,2354,83,3.525913339,,,,
AZ,1235263294,CHIAPPETTI,DON,85253,AZ,Dentist,55,0,0,0,,,
AZ,1568436871,WYLIE,ROBERT,85941,AZ,Orthopedic Surgery,20,14,70,,,,
AZ,1578594974,PACE,CAROLYN,85282,AZ,Rheumatology,2673,560,20.95024317,117,20.89285714,,
AZ,1669403028,WILKEN,ERIKA,85016,AZ,Optometry,24,0,0,0,,,
AZ,1770536138,VERMA,SANJAY,85306,AZ,Gastroenterology,2629,12,0.456447318,0,0,,
AZ,1801895834,SULLIVAN,DANIEL,86409,AZ,Orthopaedic Surgery,157,0,0,0,,,
AZ,1386647816,COATS,LAURICE,86001,AZ,Family Practice,196,0,0,0,,,
AZ,1386808368,KHAN,YULIA,85014,AZ,Dermatology,562,86,15.3024911,0,0,,
AZ,1669432530,BHARARA,SURINDER,85225,AZ,Family Practice,893,12,1.343784994,0,0,,
AZ,1649497785,SOKOL,IVO,85737,AZ,Dentist,129,53,41.08527132,0,0,,
AZ,1164426060,PIATEK,MAREK,85031,AZ,Cardiology,2273,0,0,0,,,
AZ,1336116433,LISCH,GINA,85374,AZ,Nurse Practitioner,36,0,0,0,,,
